"arch","lambda","seed","threshold","Acc","Spec","Sens","BalAcc","Acc_flip","is_MC"
"SimpleRNN",0.05,23,0.65,0.485245901639344,0.979591836734694,0.0253164556962025,0.502454146215448,0.514754098360656,FALSE
"SimpleRNN",0.05,23,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.05,27,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.05,27,0.35,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.05,27,0.4,0.491803278688525,0.0884353741496599,0.867088607594937,0.477761990872298,0.508196721311475,FALSE
"SimpleRNN",0.05,27,0.45,0.452459016393443,0.197278911564626,0.689873417721519,0.443576164643072,0.547540983606557,FALSE
"SimpleRNN",0.05,27,0.5,0.449180327868852,0.564625850340136,0.341772151898734,0.453199001119435,0.550819672131148,FALSE
"SimpleRNN",0.05,27,0.55,0.478688524590164,0.850340136054422,0.132911392405063,0.491625764229742,0.521311475409836,FALSE
"SimpleRNN",0.05,27,0.6,0.478688524590164,0.945578231292517,0.0443037974683544,0.494941014380436,0.521311475409836,FALSE
"SimpleRNN",0.05,27,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0.05,27,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.05,98,0.3,0.524590163934426,0.0136054421768707,1,0.506802721088435,0.475409836065574,FALSE
"SimpleRNN",0.05,98,0.35,0.495081967213115,0.0340136054421769,0.924050632911392,0.479032119176785,0.504918032786885,FALSE
