"ticker","lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
"THYAO.IS",0,23,0.3,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
"THYAO.IS",0,23,0.35,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
"THYAO.IS",0,23,0.4,0.506578947368421,0.496774193548387,0.672489082969432,0.993548387096774,0,0.508196721311475,0.490506329113924,0.673913043478261,0.981012658227848,0,0.491803278688525,TRUE
"THYAO.IS",0,23,0.45,0.516447368421053,0.508659883091578,0.655737704918033,0.903225806451613,0.114093959731544,0.472131147540984,0.4571170240248,0.631578947368421,0.873417721518987,0.0408163265306122,0.527868852459016,FALSE
"THYAO.IS",0,23,0.5,0.536184210526316,0.535678718337302,0.552380952380952,0.561290322580645,0.51006711409396,0.4,0.400520967880823,0.4,0.386075949367089,0.414965986394558,0.6,FALSE
"THYAO.IS",0,23,0.55,0.496710526315789,0.505932019917731,0.0727272727272727,0.0387096774193548,0.973154362416107,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
"THYAO.IS",0,23,0.6,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
"THYAO.IS",0,23,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
"THYAO.IS",0,23,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
"THYAO.IS",0,27,0.3,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
"THYAO.IS",0,27,0.35,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.500473607164385,0.679738562091503,0.987341772151899,0.0136054421768707,0.481967213114754,FALSE
"THYAO.IS",0,27,0.4,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.514754098360656,0.497545853784552,0.675438596491228,0.974683544303797,0.0204081632653061,0.485245901639344,FALSE
"THYAO.IS",0,27,0.45,0.523026315789474,0.515760987226672,0.653937947494033,0.883870967741936,0.147651006711409,0.459016393442623,0.446116421252045,0.606205250596659,0.80379746835443,0.0884353741496599,0.540983606557377,FALSE
"THYAO.IS",0,27,0.5,0.542763157894737,0.542390127733276,0.555910543130991,0.561290322580645,0.523489932885906,0.409836065573771,0.411198656677861,0.395973154362416,0.373417721518987,0.448979591836735,0.590163934426229,FALSE
