"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0,27,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0,98,0.3,0.513157894736842,0.50348560294436,0.675438596491228,0.993548387096774,0.0134228187919463,0.501639344262295,0.484650822354258,0.665198237885463,0.955696202531646,0.0136054421768707,0.498360655737705,FALSE
0,98,0.35,0.519736842105263,0.511236198311323,0.666666666666667,0.941935483870968,0.0805369127516778,0.472131147540984,0.456880220442607,0.633257403189066,0.879746835443038,0.0340136054421769,0.527868852459016,FALSE
0,98,0.4,0.513157894736842,0.505563974886339,0.650943396226415,0.890322580645161,0.120805369127517,0.452459016393443,0.438840092999225,0.607058823529412,0.816455696202532,0.0612244897959184,0.547540983606557,FALSE
0,98,0.45,0.526315789473684,0.521324962113011,0.625,0.774193548387097,0.268456375838926,0.455737704918033,0.445793507276328,0.578680203045685,0.721518987341772,0.170068027210884,0.544262295081967,FALSE
0,98,0.5,0.549342105263158,0.546633470448149,0.607449856733524,0.683870967741935,0.409395973154362,0.465573770491803,0.460970464135021,0.532951289398281,0.588607594936709,0.333333333333333,0.534426229508197,FALSE
0,98,0.55,0.526315789473684,0.527689976185322,0.496503496503496,0.458064516129032,0.597315436241611,0.40655737704918,0.407560492551451,0.398671096345515,0.379746835443038,0.435374149659864,0.59344262295082,FALSE
0,98,0.6,0.532894736842105,0.53531067330591,0.474074074074074,0.412903225806452,0.657718120805369,0.409836065573771,0.413803496081977,0.347826086956522,0.30379746835443,0.523809523809524,0.590163934426229,FALSE
0,98,0.65,0.509868421052632,0.516237280796709,0.287081339712919,0.193548387096774,0.838926174496644,0.383606557377049,0.394407129940584,0.137614678899083,0.0949367088607595,0.693877551020408,0.616393442622951,FALSE
0,98,0.7,0.513157894736842,0.521801255683048,0.149425287356322,0.0838709677419355,0.959731543624161,0.439344262295082,0.454361491432016,0.0655737704918033,0.0379746835443038,0.870748299319728,0.560655737704918,FALSE
0,41,0.3,0.523026315789474,0.514202208270188,0.672686230248307,0.961290322580645,0.0671140939597315,0.511475409836066,0.494854903986911,0.669623059866962,0.955696202531646,0.0340136054421769,0.488524590163934,FALSE
0,41,0.35,0.532894736842105,0.52608789781338,0.655339805825243,0.870967741935484,0.181208053691275,0.475409836065574,0.462886420390941,0.615384615384615,0.810126582278481,0.115646258503401,0.524590163934426,FALSE
0,41,0.4,0.539473684210526,0.536176661615068,0.608938547486034,0.703225806451613,0.369127516778524,0.485245901639344,0.479484198742788,0.562674094707521,0.639240506329114,0.319727891156463,0.514754098360656,FALSE
0,41,0.45,0.509868421052632,0.511041350941762,0.484429065743945,0.451612903225806,0.570469798657718,0.432786885245902,0.435008180487385,0.405498281786942,0.373417721518987,0.496598639455782,0.567213114754098,FALSE
0,41,0.5,0.523026315789474,0.528491015371293,0.349775784753363,0.251612903225806,0.805369127516778,0.432786885245902,0.441875484370964,0.257510729613734,0.189873417721519,0.693877551020408,0.567213114754098,FALSE
